transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
high_to_low_roughness,12,20,0.5471880408622402,0.5470727842338243,1.0001053338439099,-0.0001152566284158274
high_to_low_roughness,12,21,0.35803473987974715,0.4514757039269813,0.8905235155031351,0.09344096404723412
high_to_low_roughness,12,22,0.38392241246960246,0.7815187453848791,0.700893501381054,0.39759633291527663
high_to_low_roughness,12,23,0.3096354463253591,0.3805104859645972,0.9020737002042902,0.07087503963923808
high_to_low_roughness,12,24,0.3596088649748345,0.35480042678333734,1.0067534530564113,-0.0048084381914971774
high_to_low_roughness,12,25,0.3196533246583726,0.4491418720149147,0.8436218907367279,0.12948854735654208
high_to_low_roughness,12,26,0.3610734067242923,0.37178679660642483,0.985486706973868,0.010713389882132551
high_to_low_roughness,12,27,0.29564613978588933,0.26716850199608577,1.0519460779056464,-0.028477637789803556
high_to_low_roughness,12,28,0.33340214775700305,0.5121394370272772,0.8068449529923133,0.1787372892702741
high_to_low_roughness,12,29,0.24746953447364356,0.2538500831300665,0.9873524671357792,0.006380548656422957
low_to_high_roughness,1,0,0.39235761544175124,0.6948817452524158,0.7514249166549786,0.3025241298106645
low_to_high_roughness,1,1,0.38665206445713524,0.348449278947529,1.0533928872994838,-0.03820278550960626
low_to_high_roughness,1,2,0.27329635774871086,2.1545659065050784,0.35615334716247493,1.8812695487563675
low_to_high_roughness,1,3,0.4099992525427412,1.6537819926264858,0.4979117820846754,1.2437827400837447
low_to_high_roughness,1,4,0.33469626982782724,0.33012241585809293,1.0069036815527692,-0.0045738539697343095
low_to_high_roughness,1,5,0.496668387547052,0.4871249996577783,1.0097481123983987,-0.009543387889273725
low_to_high_roughness,1,6,0.4539735403400938,0.5394863027834648,0.9173288644153275,0.08551276244337097
low_to_high_roughness,1,7,0.31911992401048395,0.3327773144852385,0.9792647090981541,0.01365739047475456
low_to_high_roughness,1,8,0.3137225971761667,0.4441220621497404,0.8404690532837874,0.13039946497357374
low_to_high_roughness,1,9,0.389498745262974,0.40914066074805533,0.9757009107725754,0.019641915485081318
