direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
low_to_high_roughness,stable_low_roughness,12,13,0.4162189339679714,0.4471308190140963,0.030911885046124882
low_to_high_roughness,stable_low_roughness,12,14,2.693291284947654,2.7283178916526127,0.035026606704958836
low_to_high_roughness,stable_low_roughness,12,15,-0.08512371266501015,-0.10370785013452362,-0.018584137469513467
low_to_high_roughness,stable_low_roughness,12,16,0.45554361548194555,0.4260975996900202,-0.029446015791925274
low_to_high_roughness,stable_low_roughness,12,17,0.6877985960352551,0.6906888490140638,0.00289025297880862
low_to_high_roughness,stable_low_roughness,12,18,0.8311337134494582,0.9350188752109647,0.10388516176150656
low_to_high_roughness,stable_low_roughness,12,19,-0.07301510068122188,-0.04023827153212112,0.03277682914910075
low_to_high_roughness,stable_low_roughness,12,20,-0.08896917590296244,-0.15882039508292928,-0.06985121917996681
low_to_high_roughness,stable_low_roughness,12,21,6.465507008986444,7.124562323882104,0.6590553148956607
low_to_high_roughness,stable_low_roughness,12,22,0.21232244009357387,0.17016034393799861,-0.04216209615557524
low_to_high_roughness,stable_low_roughness,12,23,-0.19570516398865784,-0.19622943043340313,-0.0005242664447453058
low_to_high_roughness,stable_low_roughness,12,24,2.050117057752419,2.0594447074515863,0.009327649699167412
low_to_high_roughness,stable_low_roughness,12,25,-0.13196289616351378,-0.12386203029023947,0.00810086587327429
low_to_high_roughness,stable_low_roughness,12,26,0.09417825612913748,0.0830367423427769,-0.011141513786360606
low_to_high_roughness,stable_low_roughness,12,27,0.7606608149125063,0.7567492968765805,-0.003911518035925683
low_to_high_roughness,stable_low_roughness,12,28,-0.21992607175406828,-0.24048475002295294,-0.020558678268884606
low_to_high_roughness,stable_low_roughness,12,29,0.04438704878353047,0.031270676837837005,-0.013116371945693461
